emp_no,first_name,last_name,title,dept_name
33927,Bezalel,Haumacher,Senior Engineer,Development
33983,Tesuya,Denis,Senior Engineer,Production
33991,Zeydy,Makrucki,Senior Staff,Marketing
33996,Subbu,Olivero,Senior Staff,Research
33998,Apostol,Polupanov,Senior Engineer,Development
34006,Perry,Cairo,Senior Engineer,Production
34013,Gad,Dolinsky,Engineer,Production
34025,Shridhar,Bridgland,Senior Staff,Human Resources
34028,Heejo,Kieras,Senior Engineer,Quality Management
34030,Nobuyoshi,Rodiger,Staff,Sales
34032,Weiwu,Gopalakrishnan,Engineer,Production
34049,Tadanori,Brookner,Senior Staff,Customer Service
34050,Youjian,Angot,Senior Staff,Finance
34051,Jordanka,Motley,Senior Engineer,Development
34052,Bojan,Decaestecker,Senior Staff,Finance
34070,Sivanarayana,Champarnaud,Senior Engineer,Development
34075,Chaosheng,Peternell,Senior Staff,Research
34082,Yechiam,Jakobus,Engineer,Development
34112,Nirmal,Kinley,Senior Engineer,Production
34122,DeForest,Rossi,Senior Engineer,Quality Management
34129,Takanari,Kolinko,Senior Engineer,Development
34130,Mahendra,Perry,Engineer,Development
34143,Gay,Beilner,Senior Engineer,Development
34150,Leen,Miculan,Senior Staff,Sales
34151,Guttorm,Reinhard,Staff,Research
34158,Mohammed,Syrotiuk,Senior Staff,Sales
34166,Naftali,Rahimi,Senior Engineer,Development
34176,Waiman,Plessier,Senior Engineer,Production
34180,Ger,McClure,Senior Engineer,Development
34184,Shiv,Klassen,Senior Engineer,Development
34203,Pragnesh,Tramer,Senior Staff,Finance
34207,Pohua,Bernardeschi,Senior Engineer,Customer Service
34208,Rosine,Tsunoo,Senior Engineer,Development
34215,Otilia,Pietrzykowski,Senior Staff,Sales
34231,Sachar,Emiris,Senior Engineer,Production
34241,Remco,Ariola,Senior Staff,Sales
34254,Moon,Marletta,Senior Engineer,Quality Management
34257,Xiaoqiang,Roisin,Senior Engineer,Development
34258,Anestis,Talmor,Senior Staff,Finance
34268,Soenke,Kitai,Engineer,Production
34277,Vatsa,Weedman,Technique Leader,Production
34304,Arvind,Gulik,Senior Staff,Customer Service
34329,Goo,Bernatsky,Senior Engineer,Production
34333,Jaihie,Luef,Senior Staff,Finance
34334,Stafford,Veevers,Senior Engineer,Production
34336,Honesty,Schurmann,Senior Engineer,Production
34338,Hairong,Emden,Senior Engineer,Research
34354,Kristen,Acton,Senior Staff,Marketing
34358,Jaihie,Dulin,Engineer,Development
34368,Wonhee,Ranon,Senior Staff,Research
34377,Hidde,Menhoudj,Senior Engineer,Development
34382,Kayoko,Ravishankar,Senior Staff,Sales
34385,Maja,Walston,Engineer,Production
34401,Uno,Lanteri,Senior Engineer,Production
34406,Yefim,Mitsuhashi,Senior Staff,Sales
34417,Gio,Flexer,Staff,Research
34482,Jouko,Lortz,Senior Staff,Marketing
34489,Yaghout,Krychniak,Senior Staff,Human Resources
34522,Sibyl,Rijckaert,Senior Engineer,Customer Service
34536,Danil,Narahari,Senior Engineer,Development
34538,Pranjal,Rossi,Senior Engineer,Development
34550,Szabolcs,Borstler,Senior Staff,Marketing
34552,Souichi,Llado,Senior Staff,Sales
34564,Shao,Suomi,Technique Leader,Production
34578,Jahangir,Baaz,Technique Leader,Development
34584,Uzi,Chartres,Senior Staff,Finance
34587,Duri,Perna,Senior Engineer,Production
34597,Jouko,Bolotov,Senior Staff,Sales
34599,Insup,Peltason,Senior Engineer,Quality Management
34600,Godehard,Middleton,Senior Staff,Sales
34602,Garnet,Flasterstein,Senior Engineer,Production
34605,Arunachalam,Middleton,Senior Engineer,Development
34610,Xinan,Ranum,Engineer,Customer Service
34626,Udi,McConalogue,Senior Engineer,Development
34630,Xiaoshan,Whittlesey,Senior Staff,Marketing
34632,Licheng,Clouatre,Senior Engineer,Development
34641,Cathie,Jervis,Senior Engineer,Production
34647,Kerryn,Tiemann,Senior Engineer,Development
34651,Youngkon,Leaver,Senior Staff,Research
34661,Kiyokazu,Burnard,Engineer,Production
34670,Mihalis,Diderrich,Senior Engineer,Development
34673,Unal,Pews,Senior Staff,Marketing
34690,Beshir,Litzkow,Senior Engineer,Development
34695,Margareta,Gadepally,Senior Staff,Finance
34704,Jaques,Usery,Engineer,Production
34709,Anneli,Kragelund,Senior Staff,Customer Service
34726,Shridhar,Emmart,Senior Staff,Sales
34730,Jiong,Terwilliger,Senior Staff,Customer Service
34754,Maren,Llado,Senior Staff,Customer Service
34759,Youngkon,Petersohn,Senior Engineer,Production
34790,Uma,Krohn,Senior Staff,Human Resources
34793,Monique,Huhdanpaa,Senior Engineer,Production
34805,Marek,Siksek,Senior Engineer,Development
34814,Rajmohan,Tsukune,Senior Staff,Marketing
34816,Chenyi,Schreiter,Senior Engineer,Quality Management
34827,Heng,Apsitis,Staff,Marketing
34839,Henk,Kermarrec,Senior Staff,Sales
34857,Weicheng,Birrer,Senior Engineer,Development
34873,Ingmar,Ruemmler,Senior Engineer,Production
34882,Christophe,Suppi,Senior Staff,Research
34915,Christ,Tetzlaff,Senior Staff,Sales
34928,Anwar,Flexer,Senior Engineer,Development
34938,Macha,Penz,Engineer,Quality Management
34947,Mario,Perfilyeva,Senior Staff,Research
34958,Goetz,Oberman,Senior Staff,Human Resources
34960,Vasilis,Luga,Senior Staff,Customer Service
34961,Uno,Dolinsky,Staff,Sales
34962,Adly,Rosay,Senior Engineer,Production
34987,Rosella,Ariola,Engineer,Production
34996,Chinhyun,Butner,Senior Engineer,Production
34999,Shim,Narwekar,Senior Engineer,Development
35011,Charmane,Vernadat,Senior Staff,Marketing
35012,Noritoshi,Krybus,Senior Staff,Sales
35016,Dinah,Awdeh,Engineer,Development
35031,Horward,Pearson,Senior Engineer,Quality Management
35042,Nahid,Servieres,Staff,Sales
35045,Tooru,Hagimont,Senior Engineer,Production
35046,Sachem,Luders,Senior Staff,Sales
35059,Vitaly,Flasterstein,Engineer,Development
35070,Kirk,Masada,Senior Engineer,Development
35072,Kagan,Sridhar,Senior Engineer,Production
35085,Chandrasekaran,Goldhammer,Senior Staff,Finance
35089,Paris,Lanzelotte,Senior Engineer,Development
35093,Sverrir,Mateescu,Senior Staff,Marketing
35096,Gaetan,Olivero,Senior Engineer,Development
35110,Reinhold,Speckmann,Senior Engineer,Customer Service
35123,Yechezkel,Schaaf,Engineer,Development
35138,Susuma,Boreale,Senior Engineer,Development
35142,Conor,Uhrig,Senior Engineer,Development
35146,Kasturi,Cummings,Engineer,Production
35158,Anestis,Pramanik,Engineer,Quality Management
35159,Mohammad,Demke,Staff,Research
35182,Uinam,Eldridge,Senior Engineer,Development
35216,Aleksander,Karnin,Technique Leader,Production
35226,Byong,Felcyn,Senior Engineer,Development
35256,Wojceich,McDermid,Senior Staff,Marketing
35273,Zsolt,Mitsuhashi,Senior Staff,Sales
35287,Yucel,Conta,Senior Staff,Customer Service
35298,Houman,Esteva,Engineer,Quality Management
35300,Chuanti,Chenoweth,Senior Engineer,Research
35329,Goetz,Lukaszewicz,Senior Staff,Marketing
35331,Basim,Ghazalie,Senior Engineer,Production
35333,Hideyuki,Veldwijk,Senior Engineer,Quality Management
35342,Elvis,Potthoff,Senior Engineer,Development
35352,Koldo,Kilgour,Senior Engineer,Development
35363,Odoardo,England,Senior Staff,Human Resources
35365,Divier,Quadeer,Senior Staff,Customer Service
35371,Arup,Chleq,Senior Engineer,Development
35394,Shmuel,Muchinsky,Senior Staff,Human Resources
35416,Heather,Wroclawski,Senior Staff,Customer Service
35418,Mircea,Unni,Senior Staff,Marketing
35423,Moss,Caine,Senior Engineer,Development
35425,Hinrich,Desikan,Senior Engineer,Development
35429,Cathie,Ducloy,Senior Engineer,Production
35440,Paloma,Xiaoshan,Senior Engineer,Production
35451,Jinya,Naudin,Senior Staff,Customer Service
35470,Satoru,Ranai,Senior Engineer,Development
35476,Frederique,Heinisuo,Senior Staff,Customer Service
35484,Jeane,Gire,Engineer,Production
35485,Margo,Tyugu,Senior Engineer,Customer Service
35489,Jeanne,Godskesen,Senior Staff,Research
35495,Monique,Lichtner,Technique Leader,Production
35501,Gretta,Scharstein,Engineer,Development
35510,JoAnne,Merks,Senior Engineer,Production
35550,Van,Hutton,Senior Staff,Sales
35552,Sungwon,Cangellaris,Senior Engineer,Development
35554,Aran,Bahl,Senior Staff,Human Resources
35557,Rosalyn,Cooman,Senior Engineer,Production
35558,Kshitij,Staudhammer,Senior Staff,Sales
35567,Sorina,Menhardt,Senior Engineer,Production
35570,Baocai,Katzenelson,Senior Engineer,Development
35584,Gift,DasSarma,Technique Leader,Production
35589,Kyoichi,Trystram,Senior Engineer,Development
35592,Arun,Chleq,Senior Engineer,Production
35610,Aruna,Kornyak,Senior Staff,Finance
35617,Guozhong,Yemenis,Senior Engineer,Development
35618,Arie,Auyong,Senior Engineer,Development
35626,Yishay,Axelband,Senior Engineer,Development
35635,Ekawit,Cangellaris,Senior Staff,Customer Service
35640,Chriss,Lanphier,Senior Engineer,Production
35644,Sreekrishna,Heusch,Staff,Human Resources
35648,Dharmaraja,Schaaf,Senior Staff,Human Resources
35659,Gro,Armand,Staff,Customer Service
35666,Munehiko,Narwekar,Senior Engineer,Production
35681,Luise,Roisin,Senior Engineer,Customer Service
35706,Gererd,Schwabacher,Engineer,Development
35736,Tonny,Pargas,Senior Engineer,Development
35755,Xudong,Zultner,Senior Engineer,Research
35776,Martien,Fujisaki,Senior Engineer,Production
35780,Duro,Tyugu,Senior Staff,Sales
35788,Weiyi,Burnard,Senior Staff,Research
35790,Barry,Ramsey,Senior Engineer,Quality Management
35797,Emran,Hiroyama,Senior Engineer,Development
35827,Kazuhisa,Azumi,Senior Staff,Finance
35830,Magy,McFarlan,Senior Engineer,Development
35832,Elzbieta,Smeets,Technique Leader,Production
35860,Conrado,Zschoche,Senior Engineer,Development
35865,Claudi,Fujisaki,Senior Engineer,Development
35882,Sushant,Hambrick,Senior Engineer,Production
35887,Heather,Wrigley,Senior Engineer,Production
35891,Bokyung,Birnbaum,Senior Engineer,Production
35892,Ghassan,Olivero,Senior Staff,Research
35902,Mayuko,Christ,Engineer,Production
35916,Wonhee,Talmon,Senior Engineer,Development
35919,Doowon,Jervis,Senior Staff,Marketing
35939,Hiroyasu,Demri,Senior Staff,Sales
35960,Adam,Danlos,Senior Staff,Sales
35979,Alenka,Stanfel,Staff,Customer Service
35983,Shigehiro,Plavsic,Senior Staff,Finance
35991,Gurbir,Crelier,Staff,Human Resources
35994,Ibibia,Conia,Senior Engineer,Production
36000,Weidon,Genin,Senior Engineer,Customer Service
36002,Moto,Siepmann,Staff,Finance
36009,Pranjal,Gonthier,Senior Engineer,Quality Management
36023,Uma,Picaronny,Senior Engineer,Production
36032,Mikhail,Luck,Senior Staff,Sales
36042,Chaitali,Prochazka,Staff,Sales
36043,Fai,Rubsam,Senior Staff,Finance
36048,Isaac,Marrakchi,Senior Engineer,Development
36055,Changho,Rubsam,Senior Staff,Sales
36073,Shirish,Gire,Senior Staff,Sales
36080,Sachar,Grabner,Senior Staff,Human Resources
36088,Conor,Gajiwala,Senior Staff,Human Resources
36109,Masaki,Farrag,Senior Engineer,Development
36131,Theron,Badache,Senior Engineer,Production
36137,Fai,Famili,Staff,Finance
36147,Richard,Syrotiuk,Senior Staff,Marketing
36159,Theron,Glinert,Senior Engineer,Development
36173,Rance,Takkinen,Senior Engineer,Production
36174,Saeko,Escriba,Engineer,Development
36178,Bernt,Valette,Senior Staff,Sales
36197,Adamantios,Eppinger,Senior Staff,Customer Service
36205,Kwangjo,Falco,Staff,Customer Service
36223,Fuqing,Cooley,Senior Engineer,Production
36230,Khatoun,Borovoy,Senior Staff,Customer Service
36235,Rajmohan,Rebaine,Senior Engineer,Quality Management
36246,Kaijung,Cummings,Senior Engineer,Development
36251,Kenroku,Seiwald,Senior Staff,Human Resources
36266,Elvia,Fujisaki,Senior Staff,Marketing
36272,Valeri,Alencar,Senior Engineer,Production
36303,Amstein,Anandan,Senior Engineer,Development
36309,Shawna,Badr,Senior Engineer,Production
36311,Jahangir,Burnard,Senior Staff,Finance
36340,Xiaoqiu,Speek,Senior Engineer,Development
36349,Aloys,Ladret,Staff,Marketing
36355,Aleksandar,Alblas,Senior Engineer,Development
36368,Shaibal,Farris,Senior Engineer,Production
36390,Randi,Potthoff,Staff,Human Resources
36410,Navin,Steenbeek,Senior Staff,Sales
36412,Abdulah,Senzako,Senior Staff,Research
36428,Izaskun,Verhaegen,Senior Staff,Human Resources
36441,Dekang,Pearson,Senior Engineer,Development
36445,Sudharsan,Ellozy,Senior Staff,Marketing
36463,Chanjung,Burnard,Staff,Marketing
36491,Margareta,Luon,Senior Engineer,Development
36503,Somnath,Lundstrom,Technique Leader,Production
36516,Qiwen,Piazza,Senior Engineer,Development
36525,Dinkar,Aseltine,Senior Engineer,Development
36529,Toong,Bage,Staff,Finance
36536,Alair,Miara,Engineer,Production
36537,Adin,Kawashima,Senior Engineer,Development
36539,Gopalakrishnan,Farrar,Senior Engineer,Production
36542,Sibyl,Dredge,Assistant Engineer,Production
36555,Takahiro,Rothenberg,Senior Staff,Sales
36573,Xuedong,Lakshmanan,Senior Engineer,Production
36591,Heeju,Goodrum,Senior Staff,Sales
36599,Genevieve,Munck,Senior Engineer,Development
36603,Heon,Unno,Senior Engineer,Customer Service
36617,Xiaobin,Sullins,Senior Engineer,Development
36620,Arno,Itzigehl,Senior Staff,Sales
36622,Ashish,Rubsam,Senior Engineer,Quality Management
36625,Tetsushi,Unni,Staff,Human Resources
36627,Mary,Quadeer,Technique Leader,Production
36640,Suebskul,Masand,Senior Engineer,Production
36660,Uli,Potthoff,Senior Staff,Customer Service
36688,Cristinel,Mateescu,Senior Engineer,Development
36692,Bedir,Guerreiro,Technique Leader,Development
36698,Aksel,Shackel,Senior Staff,Sales
36705,Zissis,Berztiss,Senior Engineer,Development
36709,Tsuneo,Hettesheimer,Engineer,Development
36718,Amabile,Walston,Senior Engineer,Production
36722,Samphel,Zirintsis,Technique Leader,Production
36727,Zhaofang,Greibach,Senior Engineer,Development
36738,Valeri,Haddadi,Senior Staff,Customer Service
36754,Fumiko,Negoita,Senior Engineer,Production
36760,Fumiyo,Norsworthy,Senior Engineer,Development
36761,Zeljko,Hinsberger,Senior Engineer,Development
36777,Kristen,Rissland,Senior Engineer,Production
36780,Annemarie,Schnabel,Senior Engineer,Development
36783,Gro,Bugrara,Staff,Human Resources
36788,Kwee,Ulupinar,Senior Engineer,Development
36795,Nidapan,Einsfeld,Senior Staff,Sales
36799,Tetsushi,Murtagh,Technique Leader,Development
36810,Fox,Schach,Senior Staff,Finance
36819,Tadahiro,Parveen,Senior Staff,Sales
36843,Masali,Gopalakrishnan,Assistant Engineer,Development
36859,Lalit,Delgrande,Senior Engineer,Development
36870,Jianhao,Luff,Senior Engineer,Development
36871,Yechezkel,Gecsei,Senior Engineer,Development
36874,Genki,Aloia,Senior Staff,Sales
36877,Shahaf,Ranst,Senior Staff,Sales
36880,Dzung,Setlzner,Senior Staff,Customer Service
36895,Abdulla,Ozeri,Engineer,Development
36906,Anoosh,Kornyak,Senior Engineer,Production
36916,Aleksandar,Danlos,Senior Staff,Human Resources
36917,Kolar,Karunanithi,Senior Engineer,Development
36918,Howell,Shimshoni,Senior Engineer,Development
36923,Parviz,Jeong,Senior Engineer,Quality Management
36930,Sadegh,Vasanthakumar,Senior Engineer,Development
36942,Hairong,Coney,Senior Staff,Customer Service
36949,Xuejun,Schaad,Staff,Customer Service
36951,Caolyn,Hoppenstand,Senior Engineer,Production
36953,Lihong,Butner,Senior Staff,Sales
36959,Morrie,Jenevein,Senior Staff,Customer Service
36961,Qiwen,Thorelli,Senior Engineer,Production
36965,Yechiam,Munch,Senior Engineer,Development
36967,Shigehiro,Kuzuoka,Senior Staff,Research
36968,Shin,Siprelle,Staff,Sales
36986,Fabrizio,Lalonde,Senior Engineer,Production
36987,Brigham,Erde,Senior Staff,Sales
36999,Arunas,Range,Senior Staff,Research
37006,Steve,Staelin,Senior Staff,Customer Service
37023,Shiv,Flasterstein,Senior Engineer,Production
37039,Dinah,Diderrich,Engineer,Production
37048,Fai,Eldridge,Senior Engineer,Development
37053,Tooru,Peron,Senior Engineer,Production
37060,Somnath,Morrey,Senior Staff,Research
37066,Moie,Himler,Staff,Human Resources
37068,Xiaoqiang,Delgrande,Senior Staff,Sales
37075,Kwangjo,Zockler,Senior Engineer,Development
37076,Yechezkel,Lichtner,Senior Engineer,Customer Service
37082,Munehiro,Zastre,Senior Engineer,Development
37087,Claudi,Angel,Senior Staff,Sales
37100,Jaber,Waeselynck,Senior Engineer,Development
37101,Jaewon,Pappas,Senior Staff,Sales
37103,Kazuhira,Pileggi,Senior Engineer,Development
37117,Fumiko,Munoz,Assistant Engineer,Production
37120,Kasidit,Masada,Senior Engineer,Development
37121,Salvador,Byoun,Engineer,Quality Management
37131,Conor,Koblitz,Engineer,Research
37141,Zhigen,Meriste,Senior Staff,Customer Service
37151,Leaf,Biros,Senior Engineer,Development
37164,Fuqing,Coney,Senior Engineer,Production
37166,Xiaobin,Pfau,Senior Engineer,Production
37171,Nathalie,Lorys,Senior Engineer,Development
37176,Panayotis,Daescu,Senior Engineer,Production
37179,Khun,Eterovic,Senior Staff,Human Resources
37186,Maha,Feinberg,Senior Staff,Research
37231,Vidya,Leonhardt,Senior Staff,Sales
37236,Ranan,Luby,Senior Staff,Sales
37245,Along,Gyimothy,Senior Staff,Sales
37259,Gen,Tanemo,Senior Engineer,Production
37260,Sham,Fontan,Senior Staff,Marketing
37263,Aris,Rotem,Senior Staff,Sales
37265,Bokyung,Ellozy,Senior Engineer,Research
37267,Itzchak,Falster,Senior Staff,Sales
37270,Deborah,Bharadwaj,Senior Engineer,Development
37281,Gita,Fontan,Senior Staff,Finance
37296,Arno,Zaccaria,Senior Staff,Human Resources
37303,Rasikan,Piancastelli,Senior Staff,Finance
37305,Mitchel,Restivo,Senior Staff,Human Resources
37306,Mingzeng,Braunschweig,Senior Staff,Human Resources
37311,Lihong,Eickenmeyer,Senior Staff,Human Resources
37312,Arie,Gecsei,Senior Staff,Sales
37318,Alejandro,Isard,Senior Staff,Sales
37343,Geoff,Kleiser,Senior Staff,Sales
37348,Zhiguo,Ratzlaff,Senior Staff,Sales
37359,Sangeeta,Karnin,Senior Staff,Finance
37372,Dietrich,Peot,Senior Staff,Sales
37383,Roddy,Chepyzhov,Senior Staff,Customer Service
37388,Ziya,Ramamoorthy,Senior Engineer,Development
37406,Rildo,Cincotta,Engineer,Development
37407,Danae,Cochrane,Senior Engineer,Development
37413,Jagoda,Gill,Senior Engineer,Development
37424,Bogdan,Perri,Senior Engineer,Production
37432,Gino,Dichev,Senior Staff,Customer Service
37438,Hinrich,Delgrossi,Engineer,Quality Management
37442,Subhada,Lipner,Senior Staff,Marketing
37452,Wanqing,Weiland,Senior Staff,Customer Service
37454,KayLiang,Bernardeschi,Staff,Sales
37463,Lihong,Nittel,Senior Staff,Finance
37466,Mabhin,Barinka,Senior Engineer,Development
37478,Kenton,Mahmud,Senior Engineer,Production
37496,Danny,Tchuente,Senior Staff,Marketing
37501,Mona,Syang,Senior Staff,Human Resources
37504,Mack,Maquelin,Senior Engineer,Development
37507,Kamran,Quittner,Senior Staff,Sales
37516,Leon,Syrzycki,Senior Staff,Finance
37518,Nahum,Rassart,Senior Engineer,Development
37546,Debaprosad,Menhardt,Senior Engineer,Quality Management
37562,Bingning,Eugenio,Staff,Human Resources
37577,Mansur,Narwekar,Senior Staff,Sales
37600,Kerhong,Engelmann,Senior Staff,Sales
37608,Kasturi,Linnainmaa,Senior Engineer,Production
37612,Etsuo,Sridhar,Senior Engineer,Development
37617,Joydip,Tagansky,Senior Staff,Research
37619,Xuedong,DuCasse,Senior Staff,Marketing
37620,Xinyu,Morton,Senior Staff,Customer Service
37624,Jianhua,Bahi,Technique Leader,Production
37627,Jasminko,Ladret,Senior Staff,Sales
37635,Barun,Sooriamurthi,Senior Engineer,Production
37644,Martina,Zweizig,Senior Staff,Customer Service
37648,Sreenivas,Luef,Staff,Sales
37659,Florina,Armand,Senior Engineer,Development
37662,Xiadong,Schurmann,Senior Staff,Customer Service
37664,Dines,Sundgren,Senior Engineer,Quality Management
37674,Vitali,Sinitsyn,Senior Staff,Sales
37675,Chikara,Marshall,Senior Engineer,Development
37680,Shalesh,McDermid,Senior Staff,Finance
37712,Aris,Takkinen,Staff,Human Resources
